0,2005-04-07 00:00:00,2,648,"SE LE HIZO DESCUENTO POR LARGA ESTANCIA"
1363,2008-11-06 00:00:00,8,100,"pago últimas facturas"
1363,2008-11-28 00:00:00,5,300,"BONO 30"
1498,2005-09-02 00:00:00,1,30,"A CUENTA"
3364,2008-12-01 00:00:00,9,,"Apertura cuenta cliente"
3364,2008-12-04 00:00:00,5,100,"BEDIA"
3364,2009-07-30 00:00:00,3,200,"Adelanto residencia Agosto"
3370,2008-04-01 00:00:00,5,660,"Pago hasta el 1/04/2008"
3370,2008-05-21 00:00:00,8,500,"abril y mayo"
3070,2008-12-27 00:00:00,3,305,"Pago residencia y 15 dias adiestramiento"
3070,2008-12-27 00:00:00,8,12,"pago paseos adicionales"
3070,2009-01-17 00:00:00,3,300,"a cuenta entrenamiento"
3070,2009-02-11 00:00:00,8,200," A CUENTA"
2407,2005-12-26 00:00:00,8,400,"CUENTA"
2407,2006-02-19 00:00:00,8,400," A CUENTA"
2412,2008-12-29 00:00:00,8,180,"BONO15"
2413,2005-12-31 00:00:00,8,36,"a cuenta"
3321,2008-09-13 00:00:00,8,30,"ADELANTO"
3347,2008-10-02 00:00:00,3,180,"BONO 15"
3347,2008-10-15 00:00:00,3,180,"Bono 15"
3347,2009-03-10 00:00:00,3,300,"BONO 30 DIAS"
3605,2009-01-11 00:00:00,8,180,"BONO 15"
3608,2011-05-31 00:00:00,8,132,"A CUENTA"
3609,2009-01-26 00:00:00,3,,"no tenia pasta"
3609,2009-02-16 00:00:00,8,120,"paga atraso y nueva estancia"
3610,2009-02-03 00:00:00,8,317,"mes y vestido rojo"
3070,2009-02-27 00:00:00,8,50,"a cuenta entrenamiento"
3070,2009-03-07 00:00:00,3,300," a cuenta"
3070,2009-05-14 00:00:00,3,75,"Adelanto estancia"
3070,2009-07-18 00:00:00,3,15,"pago residencia"
3101,2009-02-11 00:00:00,8,5,"SOBRA DE FACTURA, SIN CAMBIO"
3108,2008-10-24 00:00:00,3,180,"bono 15 dias"
3612,2009-03-16 00:00:00,8,180,"BONO 15 NOCHES"
3612,2010-03-10 00:00:00,3,180,"bono 15"
3612,2011-03-22 00:00:00,9,3,"cuadrar a cero"
3616,2009-02-20 00:00:00,3,180,"BONO 15"
3616,2009-03-23 00:00:00,8,9,"Error en el cobro"
3640,2009-03-13 00:00:00,8,45," a cuenta"
3645,2011-03-22 00:00:00,9,186.64999389648438,"cuadrar a cero"
3645,2011-05-03 00:00:00,3,200,"bono 15"
3645,2017-03-17 00:00:00,3,45,"A CUENTA"
3653,2009-04-13 00:00:00,8,180,"Bono 15"
3658,2009-04-21 00:00:00,5,80,"PAGO DEUDA"
3709,2009-05-29 00:00:00,3,190,"Pagado hasta el 1 de junio"
3709,2009-06-30 00:00:00,8,300,"Pagado hasta 1 julio"
3709,2009-07-31 00:00:00,8,321,"Pagado hasta el 1 de agosto"
3709,2009-08-31 00:00:00,8,300,"Hasta el 1 de septiembre"
3727,2009-08-01 00:00:00,8,200,"Paga hata 30/07"
3727,2009-09-04 00:00:00,8,400,"AGOSTO Y SEPTIEMBRE"
3727,2009-12-05 00:00:00,8,400,"PAGADO HASTA 30/11"
3727,2010-02-17 00:00:00,5,400,"a cuenta"
3521,2008-09-23 00:00:00,5,600,"pago factura "
3529,2009-09-02 00:00:00,8,180,"Anticipo res"
3743,2009-07-18 00:00:00,8,170,"Pagado hasta el 17/08/2009"
3743,2009-08-21 00:00:00,8,170,"Pagado hasta el 17/09/2009"
3754,2009-09-25 00:00:00,3,180,"bono 15"
3754,2009-09-25 00:00:00,9,18,"cuadrar a cero"
3797,2009-10-13 00:00:00,3,300,"bono 30"
2341,2009-09-26 00:00:00,3,250,"bono 15 dias para 2 perros"
2347,2005-11-10 00:00:00,8,320,"Entrega de Reserva 1500"
2348,2006-09-27 00:00:00,5,2000,"Lo que tedigo"
2348,2008-07-31 00:00:00,9,14.800000190734863,"saldo deuda"
3892,2009-09-02 00:00:00,3,110,"a cuenta"
3897,2009-09-07 00:00:00,3,30,"a cuenta"
3902,2011-01-03 00:00:00,3,47," a cuenta"
3913,2009-11-24 00:00:00,3,300,"BONO 30 DIAS"
3913,2010-10-04 00:00:00,3,340,"bono 30 dias"
3913,2011-07-01 00:00:00,3,340,"BONO 30"
3922,2009-10-09 00:00:00,8,88,"A CUENTA"
3927,2009-12-09 00:00:00,3,180,"bono 15 dias"
3927,2010-10-14 00:00:00,9,106.29999732971191,"balance a 14/10/2010"
3927,2010-12-17 00:00:00,3,200,"bono15"
3927,2013-04-07 00:00:00,3,200,"bono 15"
3928,2009-10-13 00:00:00,8,180,"BONO 15"
3937,2009-11-07 00:00:00,3,30,"Entrega de Reserva 7215"
2301,2008-10-06 00:00:00,8,6,"error apertura cuenta"
2301,2009-11-03 00:00:00,9,270,"errores acumulados"
2301,2009-11-10 00:00:00,3,300,"bono 30 dias"
2301,2011-02-07 00:00:00,9,311.30999755859375,"REGULARIZAR"
2301,2011-02-08 00:00:00,3,340,"BONO 30 DIAS"
2301,2011-09-12 00:00:00,3,340,"BONO 30"
2301,2011-09-12 00:00:00,9,90.37000274658203,"regularizado"
2832,2006-10-17 00:00:00,8,210,"Pago de 16 de oct a 16 de nov"
2832,2006-11-17 00:00:00,8,210,"Del 17/11 al 17/12"
2849,2010-12-30 00:00:00,3,153,"a cuenta"
2871,2006-11-04 00:00:00,3,450,"1º plazo adiestramiento Kira"
2871,2006-12-02 00:00:00,8,190,"Compra de transportin gigante"
3259,2009-12-04 00:00:00,3,105," A CUENTA"
3259,2010-07-21 00:00:00,8,72,"A CUENTA"
3259,2016-10-12 00:00:00,8,90,"a cuenta"
3277,2009-12-09 00:00:00,3,300,"BONO 30"
3277,2010-10-13 00:00:00,3,340,"BONO 30"
3277,2010-10-13 00:00:00,9,23,"balance"
3277,2012-01-31 00:00:00,3,340,"bono 30"
3968,2009-12-19 00:00:00,8,200,"A CUENTA RES"
3972,2009-12-22 00:00:00,3,60,"A CUENTA"
3984,2018-07-20 00:00:00,8,48,"A CUENTA"
3987,2009-12-28 00:00:00,8,75,"a cuenta"
3996,2010-01-22 00:00:00,3,180,"BONO 15"
3709,2009-10-02 00:00:00,3,300,"mes de sept"
3709,2009-12-09 00:00:00,3,300,"pag noviembre"
3709,2009-12-30 00:00:00,3,300,"MES DE DICIEMBRE"
3709,2010-02-01 00:00:00,8,275,"mes de Enero y 1/2 jeringuillas"
3709,2010-03-17 00:00:00,3,275,"FEBRERO NOVAK"
3709,2010-04-13 00:00:00,3,275,"A CUENTA"
3727,2009-05-30 00:00:00,8,200,"Pagado hasta el 30/06/2009"
3939,2010-01-07 00:00:00,8,200,"pagado diciembre"
3939,2010-02-16 00:00:00,8,400,"pagado febrero"
3939,2010-04-14 00:00:00,8,400,"pagado Marzo y Abril"
3939,2010-10-11 00:00:00,8,600,"residencia"
1163,2006-05-01 00:00:00,8,10,"adelanto"
1163,2006-05-02 00:00:00,8,10,"adelanto"
1163,2006-05-03 00:00:00,8,50,"Pago residencia"
1163,2007-11-12 00:00:00,8,35,"Pago importe atrasado"
1163,2008-03-22 00:00:00,9,30,"cuadrar a cero"
2567,2009-03-01 00:00:00,8,300,"Bono 30"
2567,2010-02-01 00:00:00,9,25,"balance"
2567,2010-02-11 00:00:00,8,180,"bono 15"
2567,2011-06-24 00:00:00,8,64,"ADELANTO"
2568,2008-09-01 00:00:00,9,5,"equivocación "
2875,2010-02-12 00:00:00,8,88,"a cuenta"
2877,2010-04-09 00:00:00,8,495,"salida 9/4/2010"
2898,2012-09-21 00:00:00,3,212,"bono15"
2899,2008-12-09 00:00:00,8,180,"bono 15"
2915,2007-04-10 00:00:00,8,,"-111"
2915,2008-07-28 00:00:00,9,111,"no paga"
4016,2010-02-05 00:00:00,8,45," A CUENTA"
4024,2010-02-12 00:00:00,8,60," a cuenta del mes de febrero"
4024,2010-03-09 00:00:00,8,90," a cuenta"
4024,2010-04-09 00:00:00,8,140,"a cuenta mes marzo"
4024,2010-04-21 00:00:00,8,50,"a cuenta"
4024,2010-05-18 00:00:00,8,150,"hasta 12 de junio pagado ?"
2573,2009-08-21 00:00:00,5,830,"Pago de deudas pendientes"
2573,2010-03-02 00:00:00,8,145,"PAGA RES ACCTUAL Y DEUDA"
2573,2010-04-25 00:00:00,8,195,"PAGO DEUDA"
2573,2010-07-09 00:00:00,5,170,"LIQUIDACION"
2274,2008-09-08 00:00:00,8,210,"Adelanto estancia del 8 al 21/09/08"
2274,2010-03-06 00:00:00,8,45,"ANTICIPO RESIDENCIA"
2274,2010-03-10 00:00:00,8,15,"a cuenta residencia"
2279,2006-01-17 00:00:00,8,200,"a cuenta"
2700,2009-10-13 00:00:00,3,180,"bo0no 15"
2700,2010-03-18 00:00:00,3,180,"bono 15"
2700,2010-03-18 00:00:00,9,6,"ajuste"
2761,2006-03-22 00:00:00,9,35,"cuadrar a cero"
2761,2006-08-16 00:00:00,8,100,"A CUENTA"
3727,2010-04-03 00:00:00,8,400,"pagado hasta 280de febrero"
3727,2010-07-19 00:00:00,8,720,"MESES MAS 120€ DE VETER"
3727,2010-08-05 00:00:00,8,200,"mes "
3727,2010-08-31 00:00:00,8,200,"MES AGOSTO"
4028,2010-02-18 00:00:00,8,85,"a cuenta"
4034,2010-02-27 00:00:00,8,45," A CUENTA"
4034,2010-03-05 00:00:00,8,65,"PAGO LIQUIDACION"
4046,2011-09-05 00:00:00,3,200,"bono 15"
4046,2011-12-19 00:00:00,3,300,"paga estancia"
4049,2010-05-12 00:00:00,8,88,"Efectivo"
4012,2010-04-20 00:00:00,5,440,"a cuenta"
4012,2010-05-13 00:00:00,5,348," a cuenta"
4012,2010-06-15 00:00:00,5,225,"a cuenta"
4012,2010-07-14 00:00:00,5,220,"A CUENTA"
2376,2008-07-31 00:00:00,9,60,"anula deuda"
2383,2007-06-23 00:00:00,8,30,"ANTICIPO"
2383,2008-07-31 00:00:00,9,30,"anulación deuda"
2388,2006-01-18 00:00:00,8,1000,"a cuenta"
3946,2010-06-08 00:00:00,9,,"hermana j de miguel"
3947,2009-12-07 00:00:00,8,180,"bono 15"
3958,2010-01-04 00:00:00,3,300,"bono 30"
3958,2010-03-23 00:00:00,9,4,"a cero"
3958,2013-08-23 00:00:00,3,216,"A CUENTA"
3963,2010-01-08 00:00:00,8,300,"Bono 30"
3966,2011-03-22 00:00:00,9,405,"cuadrar a cero"
4148,2010-06-25 00:00:00,8,15,"A CUENTA"
4156,2010-07-09 00:00:00,8,230," A CUENTA"
4158,2010-07-21 00:00:00,3,40,"a cuenta"
4158,2010-07-21 00:00:00,8,500," a cuenta"
4158,2011-06-16 00:00:00,8,264,"A CUENTA"
4173,2010-09-06 00:00:00,8,300," a cuenta"
2811,2010-04-05 00:00:00,3,150,"mes"
2811,2010-08-03 00:00:00,3,150,"MES"
2811,2010-09-02 00:00:00,8,50,"a cuenta"
2820,2009-09-14 00:00:00,8,170,"A CUENTA"
2820,2013-06-24 00:00:00,8,10,"adelanto"
2832,2006-10-16 00:00:00,8,210,"Pago del 16 de septiembre al 16 de Octubre"
4176,2010-07-29 00:00:00,3,170,"cuenta cliente"
4176,2011-08-02 00:00:00,3,187,"adelanto"
4176,2012-10-13 00:00:00,5,370,"parte de octubre y noviembre"
4176,2012-11-29 00:00:00,3,240,"mes"
4024,2010-07-12 00:00:00,8,150,"pagado hasta 12/8 faltan 100 €"
4024,2010-08-11 00:00:00,8,100,"A CUENTA"
4024,2010-09-16 00:00:00,8,100,"A CUENTA"
4024,2010-10-07 00:00:00,8,200,"octubre completo y medio septiembre"
4024,2010-11-12 00:00:00,9,325,"LIQUIIDA"
4027,2009-03-22 00:00:00,9,606,"cuadrar a cero"
3108,2008-11-04 00:00:00,9,9,"error al cobrar bono 15"
3108,2010-09-16 00:00:00,3,200,"bono 15"
3108,2010-09-16 00:00:00,9,27,"regulariza"
3108,2011-05-09 00:00:00,3,200,"bono 15"
3108,2012-08-17 00:00:00,3,424,"BONO 15"
3108,2012-08-17 00:00:00,9,12.6899995803833,"cuadrar"
3914,2009-09-27 00:00:00,3,180,"bono 15"
3915,2009-09-25 00:00:00,8,500," CUENTA"
3916,2009-09-25 00:00:00,8,45,"a cuenta"
3919,2009-10-06 00:00:00,8,90,"a cuenta"
3454,2008-07-29 00:00:00,3,174,"Resto estancia"
3455,2009-03-21 00:00:00,3,625,"pagado salida el 24/3/2009"
3455,2009-05-14 00:00:00,8,100,"a cuenta por mensajero"
3462,2008-06-30 00:00:00,8,230,"A CUENTA MES JULIO"
3347,2009-11-30 00:00:00,3,304,"bono 30 dias"
3347,2010-10-18 00:00:00,3,340,"bono 30"
3347,2010-10-18 00:00:00,9,99,"balance"
3347,2011-11-30 00:00:00,3,340,"BONO 30"
4267,2010-10-01 00:00:00,8,58.5,"RESIDENCIA - MAS PASEOS 3 DIAS"
4271,2010-10-23 00:00:00,3,120,"adelanto / 5 noches"
4284,2010-11-05 00:00:00,3,51,"anticipo"
4284,2011-02-02 00:00:00,8,85," a cuenta"
4285,2010-11-02 00:00:00,8,100,"A CUENTA"
4288,2011-08-11 00:00:00,8,85,"A CUENTA"
4293,2010-11-12 00:00:00,3,51,"A CUENTA"
3164,2009-03-23 00:00:00,8,5,"sobrante ultima residencia"
3168,2010-10-22 00:00:00,9,64.9000015258789," cuadrar a cero"
3168,2010-10-28 00:00:00,8,335,"BONO 30 DIAS"
3175,2011-07-30 00:00:00,8,289,"adelanto"
3206,2008-07-31 00:00:00,9,2,"anulación deuda"
3254,2007-08-28 00:00:00,8,60,"Abona hasta el 27/08/07"
3616,2010-11-02 00:00:00,3,200,"bono 15"
3616,2011-04-11 00:00:00,3,200,"bono 15"
3616,2011-09-12 00:00:00,3,200.05999755859375,"bono 15"
3616,2012-05-16 00:00:00,3,200,"bono 15"
3616,2012-05-16 00:00:00,9,10.960000038146973,"cuadrar"
3616,2013-03-17 00:00:00,3,200,"bono 15"
4316,2010-12-20 00:00:00,8,48,"del 20/12/2010 al 20/1/2011"
4326,2015-09-08 00:00:00,9,0.20000000298023224,"cuadrar"
4328,2013-12-27 00:00:00,3,84,"a cuenta"
4330,2011-01-03 00:00:00,8,68,"a cuenta"
4345,2011-02-15 00:00:00,8,51,"anticipo"
222,2009-01-05 00:00:00,3,300,"Bono 30"
222,2009-03-04 00:00:00,9,20,"BONO 30"
222,2009-04-08 00:00:00,8,180,"Bono 15"
231,2005-09-23 00:00:00,8,12,"LIQ RESIDENCIA"
4005,2010-01-23 00:00:00,3,180,"bono 15"
4005,2011-01-14 00:00:00,3,200,"bono 15"
4005,2013-01-27 00:00:00,3,200,"Bono15"
4008,2010-10-12 00:00:00,3,340,"bono 30"
4012,2010-01-30 00:00:00,3,325,"A CUENTA, MES DE FREBRERO"
4116,2010-10-25 00:00:00,8,200,"BONO 15"
4116,2011-06-20 00:00:00,9,270.5199966430664,"BONO 15"
4116,2011-10-05 00:00:00,3,156.57000732421875,"bono 15"
4116,2012-07-30 00:00:00,9,42.20000076293945,"FINAL BONO"
4116,2012-09-19 00:00:00,3,200,"bono 15"
4116,2012-12-10 00:00:00,3,200,"bono 15"
4258,2011-01-17 00:00:00,3,340,"bono 30"
4258,2011-03-14 00:00:00,3,51.189998626708984,"bono 30"
4258,2011-03-18 00:00:00,9,34.20000076293945,"cuadrar"
4258,2011-10-25 00:00:00,3,340,"BONO 30"
4258,2011-10-25 00:00:00,9,10.6899995803833,"regularizacion"
4258,2012-04-13 00:00:00,3,338.6000061035156,"bono 30"
4300,2010-11-25 00:00:00,9,235,"cuadrar a cero"
4306,2011-02-24 00:00:00,5,500,"A CUENTA"
4306,2011-03-17 00:00:00,5,1084,"a cuenta"
4306,2011-03-22 00:00:00,9,198,"cuadrar a cero"
3797,2009-10-22 00:00:00,9,1,"cuadrar a cero"
3798,2010-03-23 00:00:00,9,30,"a cero"
3809,2009-09-26 00:00:00,3,48,"a cuenta"
3811,2010-01-25 00:00:00,5,500,"a cuenta"
3811,2010-03-26 00:00:00,8,300,"a cuente"
3840,2013-06-20 00:00:00,3,200,"Bono15"
3729,2009-06-29 00:00:00,3,180,"BONO 15"
3729,2009-06-29 00:00:00,9,21,"cuadrar a cero"
3740,2009-09-27 00:00:00,3,480,"Bono 30, 2 perros"
3740,2011-03-22 00:00:00,9,320,"cuadrar a cero"
3740,2011-05-16 00:00:00,9,288,"cuadrar el bono"
3743,2009-06-17 00:00:00,8,170,"Pago hasta el 17/07/2009"
3658,2009-04-21 00:00:00,8,,"apertura cuenta cliente"
3658,2011-03-22 00:00:00,9,40,"cuadrar a cero"
3670,2012-03-30 00:00:00,3,170," a cuenta"
3670,2012-07-05 00:00:00,3,64,"a cuenta"
3690,2009-05-04 00:00:00,8,120,"Pago parte de la residencia de Hanna"
3690,2009-05-05 00:00:00,8,38,"importe restante de residencia"
864,2007-01-01 00:00:00,8,112,"A cuenta"
970,2008-07-31 00:00:00,9,8,"anulación deuda"
990,2005-05-27 00:00:00,1,36,"adelanto residencia"
991,2005-07-14 00:00:00,1,220,"RESIDENCIA Y PASEOS ADICIONALES HASTA 31/7"
4060,2010-03-31 00:00:00,8,115,"a cuenta"
4101,2014-12-22 00:00:00,3,98,"A CUENTA"
4101,2016-12-27 00:00:00,3,90,"A CUENTA"
4102,2010-04-30 00:00:00,9,45,"cuadrar a cero"
4104,2011-08-31 00:00:00,3,85," A CUENTA"
4110,2010-03-23 00:00:00,9,2,"a cero"
4110,2010-05-27 00:00:00,8,150,"A CUENTA"
3557,2008-12-29 00:00:00,3,180,"BONO15"
3560,2008-11-19 00:00:00,3,300,"Bono 30 noches"
3560,2009-10-26 00:00:00,8,180,"bono 15"
3587,2008-12-28 00:00:00,8,180,"PAGO BONO 15"
4360,2011-03-24 00:00:00,8,68,"PAGO ANTICIPADO"
4363,2011-03-16 00:00:00,8,200,"bono 15"
4370,2011-04-20 00:00:00,8,85,"A CUENTA"
4386,2011-07-22 00:00:00,8,170,"ADELANTO"
3939,2011-01-04 00:00:00,8,600,"pafado 2010"
3939,2011-04-06 00:00:00,8,600,"enero febrero y marzo"
3939,2011-05-20 00:00:00,8,600,"ABRIL, MAYO y JUNIO"
3939,2011-09-07 00:00:00,8,400,"Julio y Agosto"
4012,2010-08-23 00:00:00,5,220,"A CUENTA"
4012,2010-11-29 00:00:00,5,440,"A CUENTA"
4012,2011-02-02 00:00:00,5,440,"enero y frebrero"
4012,2011-04-11 00:00:00,5,660,"pagado marzo, abril y mayo?"
4012,2011-06-28 00:00:00,5,440,"Junio y Julio"
4012,2011-08-08 00:00:00,5,440,"AGOSTO Y SEPTIEMBRE 2011"
2573,2011-04-15 00:00:00,9,133,"REGULARIZAR"
2573,2011-04-17 00:00:00,3,193,"liquidacion cuenta 17/04/2011"
2573,2011-06-24 00:00:00,9,184,"cuadrar"
2577,2009-04-30 00:00:00,8,100,"Adelanto residencia"
2591,2008-08-25 00:00:00,8,290,"pargo adelantado residencia del 14/08 al 01/09"
3495,2011-06-13 00:00:00,3,34,"pago pendiente 34€"
3495,2011-06-13 00:00:00,9,13.279999732971191,"a cero"
3495,2014-01-31 00:00:00,9,4," a cero"
3495,2014-07-04 00:00:00,3,42,"a cuenta"
4438,2011-07-19 00:00:00,8,68,"anticipo"
4445,2011-07-21 00:00:00,8,17,"Pago adelantado"
4455,2011-08-01 00:00:00,8,219,"A CUENTA"
4456,2011-08-01 00:00:00,3,306,"pago por adelantado"
4391,2011-06-01 00:00:00,5,240,"mes de mayo"
4391,2011-07-08 00:00:00,5,240,"Junio 2011"
4391,2011-08-04 00:00:00,5,240,"mes julio 2011"
4391,2011-09-16 00:00:00,5,240,"AGOSTO 2011"
4210,2010-08-10 00:00:00,8,34,"pago deuda"
4220,2010-08-06 00:00:00,3,51,"CUENTA CLIENTE"
4253,2010-09-16 00:00:00,8,128,"a cuenta"
4258,2010-10-05 00:00:00,8,340,"Bono 30 dias"
4464,2011-08-05 00:00:00,8,68,"A CUENTA"
4488,2012-12-26 00:00:00,8,80,"ESTANCIA 5 NOCHES"
4488,2013-12-24 00:00:00,8,126,"A CUENTA"
4498,2011-09-27 00:00:00,8,200,"Bono 15"
4502,2011-10-24 00:00:00,8,238,"a cuenta"
4502,2011-11-08 00:00:00,8,238,"dos semanas"
4502,2011-11-22 00:00:00,3,238,"a cuenta"
4504,2013-06-18 00:00:00,5,600,"A CUENTA"
3939,2011-11-14 00:00:00,8,400,"SEPT y OCT 11"
3939,2011-12-05 00:00:00,8,400,"Noviembre y Diciembre 2011"
3939,2012-03-07 00:00:00,8,400,"enero y febrero"
3939,2012-06-06 00:00:00,8,400,"Marzo y Abril"
135,2012-01-20 00:00:00,2,530,"Diciembre y Enero"
135,2012-02-10 00:00:00,8,250,"se lo lleva"
135,2012-11-22 00:00:00,8,400,"de 15 de octubre a 15 de noviembre 2012"
135,2012-12-19 00:00:00,8,400,"15/11 al 15/12"
135,2013-01-17 00:00:00,8,350,"15/12 a 15/1 mes (risco 15dias fuera)"
135,2013-02-14 00:00:00,8,425,"mes y 25 de veterinario"
3277,2012-01-31 00:00:00,9,28.729999542236328,"regularizar"
3277,2012-02-29 00:00:00,9,51," cobrado de mas"
4551,2011-12-15 00:00:00,8,300,"a cuenta"
4552,2012-05-16 00:00:00,8,4,"vuelta"
4579,2012-03-11 00:00:00,8,230,"Entrega de Reserva 9691"
4579,2015-09-10 00:00:00,9,5,"CUADRAR"
2770,2006-08-02 00:00:00,8,100,"A CUENTA"
2776,2002-07-30 00:00:00,8,18,"Saldo por error"
2780,2012-04-02 00:00:00,8,34,"A cuenta"
2780,2012-06-01 00:00:00,8,16,"Entrega de Reserva 9885"
2780,2012-06-14 00:00:00,3,80,"A CUENTA"
2780,2013-03-25 00:00:00,3,32,"adelanto"
2789,2006-08-16 00:00:00,8,70,"A CUENTA"
2361,2011-02-25 00:00:00,3,340,"bono 30"
2361,2011-02-25 00:00:00,9,13.300000190734863,"cuadra"
2361,2012-05-02 00:00:00,3,200,"bono15"
2361,2012-11-30 00:00:00,3,200,"bono 15"
3452,2011-10-29 00:00:00,8,300,"bono 30, fata 40€"
3452,2011-11-03 00:00:00,8,40,"pagado en su totalidad el bono"
3452,2012-05-02 00:00:00,8,340,"bono 30"
3452,2012-11-07 00:00:00,8,340,"bono 30"
3619,2009-08-01 00:00:00,8,240,"Pago adelantado residencia agosto"
3628,2009-03-22 00:00:00,3,180,"Bono 15"
3628,2009-06-15 00:00:00,8,180,"Bono 15"
3633,2011-03-22 00:00:00,9,15,"cuadrar a cero"
4616,2012-05-24 00:00:00,8,50," A CUENTA"
4616,2012-05-28 00:00:00,8,14," CERRAR CUENTA"
4618,2012-05-16 00:00:00,8,32," A CUENTA"
4620,2012-06-01 00:00:00,8,48,"A CUENTA"
4621,2012-06-01 00:00:00,8,48,"A CUENTA"
4623,2012-06-01 00:00:00,8,48," A CUENTA"
4012,2011-11-02 00:00:00,5,660," OCTU , NOV Y DICIEMBRE"
4012,2012-06-22 00:00:00,5,1100," ENERO, FEBRERO, MARZO , ABRIL Y MAYO"
3347,2011-11-30 00:00:00,9,44.41999816894531,"REGULARIZADO"
3347,2012-07-02 00:00:00,9,40.79999923706055,"regularizo"
3353,2008-12-26 00:00:00,3,180,"Compra bono 15"
3355,2008-03-23 00:00:00,9,3804,"a cero"
4654,2012-07-12 00:00:00,8,64,"A CUENTA"
4654,2012-07-20 00:00:00,3,48,"a cuenta"
4655,2012-07-13 00:00:00,8,68,"RESIDENCIA"
4656,2012-07-14 00:00:00,3,60,"a cuenta"
4642,2012-07-17 00:00:00,8,96,"a cuenta"
4642,2012-07-23 00:00:00,8,20,"salda"
4647,2021-12-12 00:00:00,3,550,"12/12 AL 12/1"
4647,2022-01-23 00:00:00,3,138,"Enero entero"
4647,2022-03-28 00:00:00,3,330,"a cuenta"
4665,2012-07-23 00:00:00,8,48,"a cuenta"
4669,2017-04-29 00:00:00,8,200,"anticipo"
4674,2012-07-27 00:00:00,3,446," A CUENTA"
4675,2012-08-10 00:00:00,3,48,"A CUENTA"
4687,2012-08-02 00:00:00,8,133,"a cuenta"
4119,2010-10-06 00:00:00,5,1200,"A cuenta"
4119,2011-01-28 00:00:00,8,700,"a cuenta"
4119,2011-09-13 00:00:00,8,2100,"a cuenta"
4119,2012-03-17 00:00:00,8,600," a cuenta. se las lleva"
3939,2012-07-17 00:00:00,8,400,"mayo y junio"
3939,2012-08-10 00:00:00,8,270,"fin"
3939,2012-08-10 00:00:00,9,496.6600036621094,"cuadro"
3939,2015-09-10 00:00:00,9,0.10000000149011612,"CUADRAR"
3940,2009-11-26 00:00:00,8,80,"ANTICIPO RESIDENCIA"
3946,2010-03-23 00:00:00,9,60,"hermana javier de M"
4258,2012-07-03 00:00:00,3,321.2200012207031,"bono 30 y *"
4258,2012-09-03 00:00:00,9,138.35000610351562,"LE QUEDAN QUINCE DIAS DEL B30"
